mu_g;sdmu_g;survival_scalar1;init_asoc;init_amat;sdmu_b;init_agen;sdmu_a;mu_dp;np;gmax;bmin;amin;nc;amax;sigmoidal_survival;mu_agen;bmax;seed;mu_asoc;init_bmat_phen;sdsoc;survival_scalar0;qmat;qjuv;gmin;init_dp;mu_bmat_envt;mu_bmat_phen;init_ajuv;nloci_g;mu_ajuv;p;mu_dc;sdmat;init_dc;init_g;m;mu_amat;init_bmat_envt;laplace;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;285843577;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.492548;0.540659;0.836974;0.0543234;0.149925;3.36636;-2.2504;4.60232;1.22221;-9.27545;-1.96372;3253.73;4296.43;7057.93;46.4487;40000;113497;223821;275705;18243.1;863047;15063.7;0.4775;0.879184;0.898564;0.0289122;0.0245776;./sim_cue_integration_18_8_2019_012805_302264667
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;287343789;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.525508;0.497855;0.481478;0.0663565;0.0997548;1.78992;3.82141;5.72856;-0.573959;-8.8626;-1.79146;3086.74;3158.13;2365.55;62.4227;40000;32156.5;328454;358406;8582.52;791395;13502.7;0.55;0.816174;0.828148;0.0192987;0.0179233;./sim_cue_integration_18_8_2019_012805_303599505
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;321332055;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.518001;0.507751;0.529286;0.0275338;1.29675;0.903439;-2.8512;7.75207;0.144293;-8.6782;-1.91299;3055.21;2935.96;2836.86;13.9869;39998.3;8331.53;219386;620040;152077;758964;14546.4;0.495;0.826764;0.84418;0.0192085;0.0166561;./sim_cue_integration_18_8_2019_012805_336823387
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;320850245;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.513716;0.514091;0.103901;0.0514409;0.14112;0.0937141;-0.864205;5.25009;-0.890314;3.35547;-0.599167;2650.47;2654.34;144.87;39.4029;40000;128.048;126007;332332;199440;236519;7537.52;0.5025;0.787575;0.810309;0.000773344;0.000711719;./sim_cue_integration_18_8_2019_012805_337115274
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;328345644;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.520068;0.509483;0.313514;0.0329126;0.910989;0.131422;-2.03018;6.12355;1.68012;-6.53663;-1.45642;2840.84;2727.94;1036.37;18.0673;39999.2;237.051;211138;407799;149816;459374;10653.2;0.4975;0.800333;0.814735;0.00841607;0.00796171;./sim_cue_integration_18_8_2019_012805_345045881
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;2107760846;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.50844;0.504536;0.537897;0.0234508;1.30857;0.907165;-6.25169;6.06781;3.10932;-8.41188;-1.92419;2954.21;2904.88;2926.51;10.5526;39998.3;8349.83;450265;407443;293357;716167;14737.2;0.53;0.843815;0.84644;0.0165973;0.0162445;./sim_cue_integration_18_8_2019_012820_2091862406
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;2083387017;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.514274;0.506532;0.0906753;0.0483569;0.156576;0.11396;2.84353;5.23745;-5.81224;-5.32618;-0.514197;2656.47;2599.44;116.355;37.4698;40000;176.503;193611;321647;391507;398698;7210.09;0.575;0.788771;0.809283;0.000772222;0.000705533;./sim_cue_integration_18_8_2019_012820_2066747968
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;94633538;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.508502;0.514695;0.840254;0.0573237;0.114391;3.47868;-2.95016;7.29961;1.10056;-9.06849;-2.00958;3453.56;4061.83;7116.08;53.2865;40000;121202;171811;553941;15971.3;826273;15629.9;0.49;0.887335;0.886644;0.028871;0.0292432;./sim_cue_integration_18_8_2019_012835_110935579
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;152465952;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.512227;0.514048;0.656308;0.0312299;0.585416;2.17718;-3.65993;4.43624;4.19574;-8.73661;-1.95661;3178.71;3306.68;4348.9;17.0631;39999.7;47586.4;231992;234369;285814;770649;14879.7;0.5;0.853383;0.874332;0.0227698;0.0196366;./sim_cue_integration_18_8_2019_012835_168631538
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1918794981;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.511255;0.514174;0.289941;0.0298574;0.869997;0.108293;2.64314;7.17253;-3.50926;-6.63899;-1.49818;2738.51;2767.42;888.891;15.0085;39999.2;166.583;201789;543539;223173;481453;11328.8;0.46;0.796053;0.817008;0.00797268;0.0072407;./sim_cue_integration_18_8_2019_012850_1933617589
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;202591580;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.509749;0.516509;0.465108;0.0361509;0.55309;1.29793;-2.53239;6.74441;6.9755;-9.05142;-1.80035;2798.23;2925.65;2205.69;21.7935;39999.7;16959.6;183109;495297;538472;822893;13567;0.5;0.80417;0.826583;0.0124019;0.011028;./sim_cue_integration_18_8_2019_012905_187699202
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;2090541930;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.494111;0.546194;0.492519;0.0653808;0.0900339;1.83884;2.38333;7.01768;-0.664251;-8.90347;-1.78917;2775.46;3659.28;2466.28;65.1209;40000;33964.9;192162;520322;10587.6;797682;13438;0.4575;0.80585;0.844536;0.0208936;0.0162012;./sim_cue_integration_18_8_2019_012920_2106520944
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1941240239;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.514927;0.514839;0.0996526;0.0522463;0.135226;0.0850881;-0.947176;4.36038;6.57343;-3.1739;-0.4877;2661.71;2660.93;138.348;39.9013;40000;110.726;190124;237687;460804;183127;7127.48;0.5025;0.786591;0.81042;0.000723542;0.000657841;./sim_cue_integration_18_8_2019_012921_1922845455
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;201466788;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.515452;0.518572;0.101255;0.0528802;0.172465;0.100311;0.934467;5.82316;-0.97306;-6.25064;-0.700308;2668.87;2702.25;141.386;41.916;40000;148.891;108361;365439;144758;464377;7761.83;0.485;0.785096;0.812548;0.000869457;0.000791311;./sim_cue_integration_18_8_2019_012935_185969703
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;87728060;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.509614;0.510539;0.102082;0.0575067;0.17598;0.113815;1.19879;4.34401;-6.0552;-2.84988;-0.699232;2609.88;2643.72;134.716;50.9621;40000;183.477;202190;239022;429197;226941;7786.92;0.5;0.789859;0.807613;0.000862658;0.000804557;./sim_cue_integration_18_8_2019_012935_74228986
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;69548173;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.521143;0.496739;0.547615;0.0762828;1.93398;0.141003;-2.56768;7.47519;0.846536;-6.55865;-1.78605;3238.42;2975.18;3049.6;84.2177;39996.3;265.822;167637;576671;159787;474947;13334.4;0.4975;0.852448;0.848611;0.0228709;0.0244512;./sim_cue_integration_18_8_2019_012935_55217597
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;103575840;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.511876;0.515725;0.589695;0.0925299;1.38756;1.03442;-4.0563;7.18804;-3.94083;-7.99563;-1.90074;3172.85;3330.29;3529.68;120.13;39998.1;10863;266247;542005;252379;650693;14423.1;0.465;0.862884;0.861397;0.0225764;0.0234437;./sim_cue_integration_18_8_2019_013035_87077947
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1736850796;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.51918;0.504462;0.796;0.103263;0.175699;3.21536;-3.81688;5.55578;1.18431;-9.24764;-1.98359;3534.3;3916.54;6386.92;141.36;40000;103623;270226;371213;17595.4;857945;15262.3;0.525;0.881547;0.885352;0.0295215;0.0290938;./sim_cue_integration_18_8_2019_013050_1752752317
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1855493569;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.518581;0.506297;0.361708;0.0791457;1.13027;0.121638;0.0234103;6.86306;-0.229067;-4.78587;-1.5809;2897.75;2771.73;1354.22;92.3131;39998.7;201.141;141276;492677;140256;326384;11726.6;0.51;0.81225;0.827354;0.0122456;0.0112635;./sim_cue_integration_18_8_2019_013050_1871918594
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;519836336;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.515526;0.514981;0.42731;0.0668508;0.870357;0.769718;1.30952;7.34643;-0.588398;-8.35617;-1.75213;2897.52;2944.23;1863.26;65.3036;39999.2;6101.2;205702;570107;120087;710256;13163.1;0.495;0.806458;0.828271;0.0146584;0.0127479;./sim_cue_integration_18_8_2019_013105_505070901
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;481303118;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.514994;0.514736;0.100307;0.0764659;0.153835;0.0797471;0.264421;5.48718;1.8212;-3.31741;-0.57883;2668.57;2665.82;140.668;79.2667;40000;90.6666;194114;368718;135314;281548;7650.8;0.5;0.78753;0.811549;0.00112495;0.00101768;./sim_cue_integration_18_8_2019_013135_467266097
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;466645341;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.508517;0.525056;0.461015;0.0685733;0.127856;1.61689;5.32048;6.11178;-0.535747;-9.03422;-1.72553;2904.64;3418.97;2173.73;64.2605;40000;26294.3;359015;422360;9645.12;820287;12875.9;0.48;0.819008;0.821744;0.0182996;0.0180291;./sim_cue_integration_18_8_2019_013135_452507159
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1635580908;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.510956;0.511432;0.0947172;0.0668462;0.117749;0.101952;1.0811;6.45611;2.82568;-5.76637;-0.660002;2624.3;2630.07;119.268;64.9211;40000;143.716;143982;459443;269526;421829;7936.7;0.4825;0.789862;0.809035;0.000940953;0.000839531;./sim_cue_integration_18_8_2019_013150_1650845992
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1982044757;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.512909;0.507467;0.09792;0.0719754;0.105903;0.102733;-4.19099;5.83222;-3.8401;-7.09323;-0.373364;2645.63;2618.03;131.486;75.0065;40000;153.62;358389;381133;197543;536259;7444.41;0.56;0.791446;0.807329;0.000964193;0.000914909;./sim_cue_integration_18_8_2019_013150_1999497443
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;2000436317;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.499261;0.524129;0.533474;0.0322513;1.93329;0.151954;-4.75858;6.76284;2.21426;-6.88009;-1.82424;2982.81;3248.98;2881.37;17.525;39996.3;298.397;327062;485454;100203;507789;13749.1;0.5025;0.832579;0.863678;0.0266157;0.0214068;./sim_cue_integration_18_8_2019_013151_2017404635
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1535776457;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.513111;0.505089;0.599746;0.0335365;1.50769;0.870831;-0.85077;8.08654;1.73275;-8.32443;-1.90302;3164.94;3198.25;3641.81;19.2427;39997.7;7704.51;117289;668573;230938;704324;14468.2;0.51;0.854946;0.8721;0.0235803;0.0203914;./sim_cue_integration_18_8_2019_013220_1556357255
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;701701482;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.53169;0.493824;0.786346;0.0592986;0.261929;3.15091;-2.09449;5.97402;1.20876;-9.23895;-1.98126;3602.24;3748.72;6252.29;52.9139;39999.9;99535.9;142788;412495;17993.4;856156;15197.7;0.5175;0.892319;0.883221;0.0219571;0.0273549;./sim_cue_integration_18_8_2019_013305_680900391
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;708678967;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.512796;0.512307;0.379354;0.0460947;1.23948;0.094726;-5.02402;6.51774;4.15181;-6.71183;-1.58454;2850.14;2842.45;1489.83;34.4911;39998.5;128.963;354023;462167;248529;489283;11723.5;0.49;0.808919;0.827311;0.0130837;0.011868;./sim_cue_integration_18_8_2019_013335_694187191
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;708506399;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.502938;0.516852;0.462794;0.0452993;0.911138;0.819286;0.145308;7.26294;4.72536;-8.61419;-1.74356;2781.73;2977.67;2184.23;32.9143;39999.2;6860.2;282723;549188;338223;749644;12887.9;0.4825;0.809635;0.830886;0.0149834;0.0129518;./sim_cue_integration_18_8_2019_013335_693005846
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1406933038;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.514636;0.514728;0.116912;0.0567325;0.182303;0.0847731;-3.45832;7.6844;-0.219389;3.90948;-0.635191;2662.93;2664.13;181.321;47.9238;40000;104.907;222193;608627;103957;326748;7708.61;0.475;0.786756;0.810426;0.00103088;0.000915294;./sim_cue_integration_18_8_2019_013350_1421515858
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1405896742;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.523951;0.499732;0.471031;0.0513749;0.197145;1.59966;-3.55767;5.5367;-0.655885;-8.96261;-1.74558;3058.42;3160.48;2266.62;40.5244;40000;25711.8;179145;364238;10014.4;808045;13119.1;0.51;0.822171;0.831135;0.0173137;0.016593;./sim_cue_integration_18_8_2019_013350_1422648583
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;687422457;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.51329;0.515111;0.0991791;0.055499;0.162606;0.136354;-2.80512;4.83486;-4.10524;-2.94772;-0.505458;2647.63;2691.97;138.452;50.1153;40000;244.486;211260;266830;196077;178064;7598.4;0.515;0.787162;0.81076;0.000871755;0.000807789;./sim_cue_integration_18_8_2019_013405_671046772
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;648271245;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.51306;0.511772;0.0964848;0.0554654;0.124712;0.119765;-0.514208;3.94155;-1.70567;-7.38834;-0.695091;2643.45;2630.26;128.409;51.3163;40000;197.914;164113;213713;225962;570550;7813.96;0.51;0.788399;0.809622;0.000739962;0.000676576;./sim_cue_integration_18_8_2019_013405_623654283
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;879503549;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.506157;0.510551;0.535441;0.0302527;1.93357;0.171126;-4.54476;6.03422;-0.5212;-7.55696;-1.86692;3057.15;3108.59;2902.52;16.0562;39996.3;384.606;254913;392716;144505;600518;14221.2;0.485;0.840409;0.853307;0.0251759;0.0232944;./sim_cue_integration_18_8_2019_013435_859556914
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1206290596;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.519867;0.503366;0.572048;0.0324181;1.42305;0.92012;-3.40688;6.84795;-3.12361;-8.17893;-1.90567;3214.96;3142.83;3316.21;18.1009;39998;8628.21;276711;485826;184447;679895;14523.3;0.535;0.862116;0.875242;0.0194244;0.0184774;./sim_cue_integration_18_8_2019_013450_1221120620
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;835188775;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.495992;0.523047;0.375547;0.0382064;1.23011;0.1099;-6.63225;7.24824;1.0137;-6.98029;-1.6305;2673.91;2956.63;1457.66;23.6096;39998.5;161.931;481566;547682;163595;539105;12237.1;0.495;0.80074;0.830061;0.0139843;0.0119762;./sim_cue_integration_18_8_2019_013505_819212040
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;823018101;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.512412;0.512129;0.830465;0.0463595;0.232029;3.23535;-6.20848;4.44218;1.18422;-9.15616;-1.94272;3443.44;3985.71;6949.79;33.9048;39999.9;104833;434642;255061;17277.4;841485;14735.7;0.5025;0.888516;0.891033;0.0255041;0.0260587;./sim_cue_integration_18_8_2019_013505_802303078
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;845072273;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.508383;0.523638;0.480286;0.041598;1.00021;0.804027;-4.75505;7.10587;-4.2788;-8.49539;-1.7073;2861.72;3075.82;2361.93;28.5159;39999;6592.8;386739;535060;293307;732186;12687.6;0.465;0.804944;0.82844;0.0168577;0.0146159;./sim_cue_integration_18_8_2019_013535_830274148
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;844994550;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.511339;0.517434;0.480164;0.0580191;0.131552;1.72828;3.24836;5.99627;-0.421901;-9.06683;-1.77621;2931.42;3328.94;2347.92;53.0794;40000;29997.2;215986;404436;6722.14;825819;13361.1;0.5175;0.816369;0.838697;0.0178911;0.0155735;./sim_cue_integration_18_8_2019_013535_830183548
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1114858080;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.518494;0.519191;0.114328;0.0524898;0.197608;0.0917151;-0.760412;4.82161;-1.44869;2.80674;-0.604847;2702.72;2709.27;184.716;40.7805;40000;118.293;101047;273798;136906;176364;7745.97;0.5375;0.783132;0.814395;0.000947068;0.000846029;./sim_cue_integration_18_8_2019_013605_1099567065
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1127019947;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.506846;0.506495;0.103087;0.0483909;0.143594;0.0847956;-0.893748;5.10801;1.17282;-5.08633;-0.821651;2579.46;2576.53;143.285;38.0956;40000;112.712;132559;310353;127561;316874;8148.76;0.49;0.793889;0.804612;0.000704992;0.000696571;./sim_cue_integration_18_8_2019_013620_1141916382
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1126739731;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.514571;0.510186;0.0983777;0.0579892;0.178764;0.129216;4.55029;6.90179;-5.86167;-0.923446;-0.607103;2661.22;2639.43;134.368;52.4567;40000;234.161;257334;516781;394515;193970;7863.79;0.5225;0.788367;0.809532;0.000810838;0.000756882;./sim_cue_integration_18_8_2019_013620_1142193349
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;888105682;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.508176;0.510299;0.0927288;0.0635459;0.076549;0.100142;0.973087;-4.91896;-5.60985;2.11947;-0.369202;2594.18;2638.69;117.332;64.0894;40000;143.305;104330;375277;360453;238342;7422.94;0.515;0.791501;0.806889;0.000806881;0.000763191;./sim_cue_integration_18_8_2019_013635_872994187
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;885765929;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.512957;0.512231;0.108197;0.0752258;0.0903932;0.11423;-0.788157;-0.772713;1.76034;3.38857;-0.489508;2644.91;2637.35;155.73;82.9792;40000;178.17;136209;97218.2;126536;262686;7247.08;0.5;0.788977;0.808775;0.000942089;0.000869498;./sim_cue_integration_18_8_2019_013635_871016592
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;888286968;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.510832;0.510557;0.111487;0.0826208;0.0986033;0.102251;1.30539;1.02751;1.85493;-5.10107;-0.489883;2624.97;2622.06;160.234;94.9309;40000;153.13;240699;183884;130710;393225;7649.16;0.525;0.790204;0.807412;0.00105523;0.000984192;./sim_cue_integration_18_8_2019_013635_867214962
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;887004762;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.509275;0.509513;0.0921957;0.0614403;0.0721327;0.100155;1.05121;0.0591695;-2.72704;1.37097;-0.53249;2604.22;2607.31;120.044;56.922;40000;146.387;87393.6;182120;223858;183200;7612.01;0.515;0.791842;0.806548;0.0007167;0.000686569;./sim_cue_integration_18_8_2019_013635_866262215
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1186713243;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.510549;0.509405;0.104551;0.0634164;0.0881423;0.0953416;-3.54235;-0.503355;-1.00933;-5.14986;-0.465961;2618.95;2608.13;146.28;61.7154;40000;134.1;253942;103820;125253;320435;7373.12;0.5475;0.790839;0.807648;0.000842224;0.000773208;./sim_cue_integration_18_8_2019_013720_1202675452
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1199291229;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.508432;0.509911;0.0838423;0.0712048;0.102683;0.101603;3.10839;-0.359921;-6.70925;-2.60088;-0.565285;2597.47;2635.74;98.0424;73.7996;40000;143.908;180730;54273;497959;245646;7950.78;0.4925;0.792077;0.806008;0.000827462;0.000789841;./sim_cue_integration_18_8_2019_013720_1217495776
