sdmu_a;init_bmat_phen;mu_asoc_vert;init_vp;mu_bmat_envt;amax;init_asoc_horiz;sdsoc_horiz;m;amin;mu_amat;nph;init_vc;init_asoc_vert;sdsoc_vert;init_ajuv;qjuv;gmin;init_hc;npv;mu_bmat_phen;sdmu_g;survival_scalar1;seed;init_hp;survival_scalar0;bmax;mu_g;init_agen;nch;mu_hp;init_bmat_envt;mu_hc;mu_vc;sdmat;mu_agen;laplace;sigmoidal_survival;qmat;bmin;mu_asoc_horiz;nloci_g;init_amat;mu_ajuv;init_g;ncv;gmax;sdmu_b;mu_vp;p;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1734623346;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.968939;0.744101;0.0161628;0;1.8399;0.122107;1.22659;4.13392;2.78022;-8.19963;-0.0871046;7.85755;0.559488;-6.86584;-4.52855;-2.02073;0.0015322;0.0242505;8.98081e-05;0;0.0160127;0.00579216;39998.5;0.0296528;0.0477177;1.35253;3.32717;1.60791;7.89791;2.17708;5.96565;-2.50886;1;0.99429;-nan;0.000398887;-nan;./sim_cue_integration_18_10_2019_135520_1716984024
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;1743740671;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.957205;0.95226;0.0224332;0;1.66486;0.0985196;1.55831;5.41821;0.190157;-8.43581;0.562417;4.54085;0.168718;-6.28996;-7.27461;-2.00451;0.00129176;0.00154797;0.000124232;0;0.0150355;0.00455779;39997.6;0.0243773;0.0106818;0.781496;2.67186;6.49453;13.9966;3.17419;2.09796;-2.46552;1;0.993451;-nan;0.000308141;-nan;./sim_cue_integration_18_10_2019_135520_1712899529
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;1737887092;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.512835;0.507126;0.51286;0;0.0863281;0.0464231;0.0825472;0.0836575;0.126833;-2.58983;-5.27989;-2.07507;6.26234;-5.57698;-2.60776;-0.367209;0.00104491;0.000940584;0.00198459;0;0.00339134;0.00129149;40000;0.00301774;0.00564864;11.8916;6.46873;7.61288;3.5598;5.8048;6.38031;0.579538;0.515;0.787384;0.809536;0.00070692;0.00064652;./sim_cue_integration_18_10_2019_135520_1714955752
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1737662106;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.518351;0.483194;0.46614;0;0.139232;0.0159694;0.0836979;0.10776;0.185272;-4.08022;2.16898;-7.05102;-1.24195;-0.962826;-6.97562;-1.06933;0.00200365;0.00146794;0.00106636;0;0.00427974;0.000303091;40000;0.00443111;0.00735657;8.67337;8.12387;3.36799;7.31138;3.33037;2.17568;-0.222235;1;0.782309;-nan;0.00138629;-nan;./sim_cue_integration_18_10_2019_135520_1717924900
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1744866986;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.497111;0.392377;0.557987;0;0.749632;0.0895263;0.09464;2.10028;1.56247;-3.90202;-1.10034;7.12562;1.28544;1.22684;-9.01093;-1.98205;0.0767341;0.0351954;0.117322;0;0.00506736;0.00378979;40000;0.0160084;0.0217221;9.20135;16.9145;2.19658;6.91911;0.372266;0.39557;-2.40903;0.455;0.860437;0.888795;0.0318342;0.023678;./sim_cue_integration_18_10_2019_135520_1709369187
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1744143348;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.516344;0.505209;0.513808;0;0.0928192;0.0481348;0.0770881;0.0886937;0.0996487;-3.8687;0.731132;-6.92246;0.799544;-5.95868;1.32812;-0.510753;0.00125456;0.00104872;0.00240189;0;0.00342697;0.00156356;40000;0.00327789;0.00413322;14.3623;16.4522;2.91626;9.70081;6.16118;7.15899;0.465323;0.565;0.784169;0.812397;0.000867549;0.000757447;./sim_cue_integration_18_10_2019_135520_1707994620
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1737816370;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.511821;0.493907;0.469968;0;0.113131;0.016177;0.0775235;0.0922905;0.133392;-0.813579;1.83043;-7.41047;0.354641;-0.646393;-5.42612;-0.853082;0.0015344;0.00116908;0.000888059;0;0.00414738;0.000278862;40000;0.00357953;0.00574498;10.3049;9.50077;2.11593;19.0203;3.71755;5.95638;0.122391;1;0.785367;-nan;0.00102771;-nan;./sim_cue_integration_18_10_2019_135520_1714487585
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1741980697;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.510053;0.505345;0.509336;0;0.0903237;0.0656627;0.0886462;0.08487;0.187777;4.63944;2.26434;-0.784483;7.89871;-5.34586;-3.71745;-0.547691;0.00127304;0.00120265;0.00243391;0;0.00332372;0.00192617;40000;0.00348663;0.011354;11.258;21.5922;4.16563;2.05408;5.97698;7.94074;0.463978;0.5;0.790864;0.807285;0.000850407;0.000775045;./sim_cue_integration_18_10_2019_135520_1717149623
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1744229179;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.977755;0.773288;0.0107326;0;2.04007;0.100146;1.14631;4.72805;2.91555;-7.89817;-0.513756;6.85175;-0.285006;-6.41932;-5.97237;-1.96119;0.000974874;0.0253966;4.55656e-05;0;0.0163186;0.00395024;39998.7;0.0619343;0.0378868;1.26475;2.99124;2.319;5.76285;3.70268;4.3494;-2.35142;1;0.995804;-nan;0.000251372;-nan;./sim_cue_integration_18_10_2019_135520_1706308415
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1738571587;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.980553;0.788558;0.00844548;0;2.18172;0.10356;1.74351;4.36152;3.04227;-7.47274;0.269931;7.77773;2.85357;-6.43027;-6.22905;-1.88803;0.000927007;0.0272476;3.69278e-05;0;0.0281352;0.00436805;39997;0.0668873;0.0607167;1.96988;2.23636;1.549;13.6932;4.41591;4.14554;-2.138;1;0.995653;-nan;0.000351849;-nan;./sim_cue_integration_18_10_2019_135520_1714300055
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1736142232;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.510961;0.505838;0.513458;0;0.0962279;0.0745426;0.0848816;0.100782;0.104284;-2.64228;4.27291;-0.865748;6.0946;-5.47296;-2.02389;-0.518383;0.00142727;0.00135449;0.00268536;0;0.00330712;0.0023658;40000;0.00395751;0.00501533;5.60352;7.11527;7.16134;3.73509;4.44503;7.10668;0.449088;0.49;0.789485;0.807622;0.000953392;0.000884839;./sim_cue_integration_18_10_2019_135520_1713574852
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1685610307;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.516077;0.489263;0.512314;0;0.13852;0.0260697;0.0808608;0.0795962;0.177333;-1.55118;-1.93294;-5.92834;3.94875;-6.13702;-4.67003;-0.845276;0.00180483;0.00137195;0.00325996;0;0.00422574;0.000529932;40000;0.00262996;0.00631688;8.52486;5.4447;3.11663;8.30568;4.01723;3.54924;0.137995;0.52;0.784558;0.810447;0.00125371;0.0011121;./sim_cue_integration_18_10_2019_135520_1667433459
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;1740745525;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.518627;0.480838;0.513554;0;0.14902;0.0207354;0.0968285;0.0924445;0.20294;-0.451421;0.0580863;-6.11773;-0.38914;-4.91947;-2.9391;-1.09742;0.00227106;0.00166235;0.0041546;0;0.00505193;0.000379406;40000;0.00385068;0.00843513;10.9071;8.69534;2.75873;7.37804;8.17554;17.8616;-0.256034;0.505;0.782088;0.81236;0.00156668;0.00138042;./sim_cue_integration_18_10_2019_135520_1717194192
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;1682073450;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.515557;0.410558;0.527541;0;0.756293;0.0542349;0.114594;2.26;1.31357;-4.08357;0.0983232;7.74119;2.35994;1.29681;-9.17113;-2.03971;0.0729645;0.0351582;0.109066;0;0.00399237;0.00131618;40000;0.0141728;0.017229;8.15695;3.67967;1.60166;5.94473;0.373341;0.34892;-2.57556;0.515;0.86715;0.882213;0.0270165;0.0240073;./sim_cue_integration_18_10_2019_135520_1662469284
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;1734878039;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.523696;0.48619;0.469911;0;0.134513;0.0164177;0.0798528;0.0924482;0.207409;-2.97741;2.17826;-6.8854;4.00007;-1.46264;-6.61731;-0.910922;0.00203569;0.00129047;0.000964957;0;0.00382625;0.000295532;40000;0.00416318;0.00749222;16.8022;10.6296;2.67919;6.44055;4.50527;3.74335;0.00908546;1;0.77886;-nan;0.00144519;-nan;./sim_cue_integration_18_10_2019_135520_1715076846
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1747058411;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.980024;0.7559;0.0107774;0;2.00377;0.213839;1.64545;3.83905;3.36179;-7.95585;0.074678;6.924;2.19043;-7.23414;-5.30201;-1.92273;0.00126219;0.0296043;5.42036e-05;0;0.0212019;0.0113558;39997.3;0.045083;0.0393615;1.64758;3.01022;2.61808;3.39275;2.96863;8.1832;-2.22755;1;0.994855;-nan;0.000387306;-nan;./sim_cue_integration_18_10_2019_135520_1713940556
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;1732142700;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.978419;0.763307;0.0107304;0;2.02223;0.0975339;1.34836;4.34268;3.13277;-7.90445;-0.023259;7.18917;-1.01344;-6.87368;-6.06143;-1.96457;0.00106249;0.0266863;4.94372e-05;0;0.0259867;0.00435856;39998.2;0.0446043;0.0914022;1.40426;2.67107;2.15484;9.49878;2.56147;3.39019;-2.34866;1;0.995645;-nan;0.000286105;-nan;./sim_cue_integration_18_10_2019_135520_1713061922
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1732648012;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.512685;0.501709;0.511512;0;0.106137;0.0496882;0.0850481;0.0953399;0.111012;-4.62469;-1.60992;-4.81788;2.98752;-6.48354;-2.49538;-0.673688;0.0014863;0.00124978;0.00282237;0;0.00375889;0.00112323;40000;0.00349822;0.00551258;13.2035;15.2573;5.95567;17.4031;4.16013;19.9531;0.307525;0.525;0.787576;0.809054;0.00100495;0.00090576;./sim_cue_integration_18_10_2019_135520_1712955518
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;1735165908;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.512551;0.501917;0.513127;0;0.118908;0.0472669;0.0965205;0.0811062;0.176666;2.94152;2.40156;-3.6735;7.18113;-3.43718;-3.50984;-0.578526;0.00157811;0.00129942;0.00303031;0;0.00354525;0.0013154;40000;0.00299937;0.00767991;3.62062;14.3883;6.50904;3.15621;6.29606;15.1965;0.428911;0.515;0.788617;0.808444;0.0010388;0.000962398;./sim_cue_integration_18_10_2019_135520_1711303257
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1324799928;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.514554;0.511304;0.513716;0;0.0765932;0.0618305;0.0903241;0.0840827;0.165219;3.32064;-5.80925;-1.66776;7.8515;-5.6703;2.00409;-0.330945;0.00107107;0.00101875;0.00200209;0;0.00276845;0.00170344;40000;0.00282414;0.00992924;8.45237;8.67195;3.95276;1.21914;4.46345;13.3195;0.606856;0.52;0.788322;0.808872;0.000733131;0.000650019;./sim_cue_integration_18_10_2019_135521_1315282390
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1324364092;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.51292;0.505059;0.51517;0;0.107138;0.046621;0.106169;0.0894702;0.125908;1.40699;1.85815;-4.11892;6.65019;-5.83929;-1.13907;-0.557384;0.00141387;0.00124507;0.00268855;0;0.0039531;0.00115126;40000;0.00346716;0.00563492;12.155;24.462;9.07684;2.7926;5.29336;10.674;0.440405;0.47;0.788566;0.808212;0.000946214;0.000878067;./sim_cue_integration_18_10_2019_135521_1305703779
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1324350741;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.515366;0.502165;0.518658;0;0.0959133;0.0224331;0.0732495;0.0803665;0.116305;-1.48635;0.713723;-5.28685;2.30032;-1.58689;-3.56534;-0.697213;0.00114927;0.000879511;0.00202105;0;0.00312683;0.00043563;40000;0.0026096;0.00589805;17.8116;8.04895;3.61815;9.06984;18.2061;5.07102;0.310781;0.48;0.784352;0.809009;0.000795481;0.000714039;./sim_cue_integration_18_10_2019_135521_1303890991
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1322961327;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.509416;0.498614;0.507861;0;0.112188;0.0688774;0.0867183;0.1006;0.101885;-4.8693;2.88453;-0.248387;4.50604;-4.65149;6.29518;-0.735041;0.00178874;0.00159025;0.00334499;0;0.00434571;0.00251267;40000;0.00487698;0.00365769;7.13278;13.8899;12.5263;9.26805;4.56697;8.4992;0.277193;0.4975;0.790779;0.806046;0.00116916;0.00108623;./sim_cue_integration_18_10_2019_135521_1303088596
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;1257831035;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.511681;0.507088;0.511578;0;0.0876202;0.0548622;0.0778353;0.0882624;0.148216;-1.61166;0.87705;-1.51753;7.47371;-3.00332;-1.47883;-0.510772;0.00113828;0.00106682;0.00214162;0;0.00316328;0.00149501;40000;0.00291797;0.00895016;6.00406;9.36495;5.12685;2.19945;5.40909;7.99578;0.503585;0.505;0.787713;0.809059;0.000758246;0.000686261;./sim_cue_integration_18_10_2019_135521_1240613744
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1215807298;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.511363;0.501072;0.509281;0;0.109862;0.0632118;0.0909757;0.0946888;0.142341;-4.26217;3.87824;-4.11677;7.016;-4.69223;-4.66073;-0.651958;0.00167864;0.00145401;0.00320785;0;0.00435366;0.00173246;40000;0.00328433;0.00689855;9.49866;13.5325;5.61136;3.65791;6.38033;12.6246;0.372174;0.51;0.789183;0.807233;0.0011212;0.00102819;./sim_cue_integration_18_10_2019_135521_1196504388
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;1197317701;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.513338;0.502841;0.512198;0;0.0976465;0.0532103;0.0821028;0.0822235;0.0974734;4.53083;0.282497;-4.73262;5.97606;-4.10935;-2.81939;-0.629853;0.00137226;0.00116881;0.0025449;0;0.00364508;0.00139488;40000;0.0033823;0.00459586;11.3345;11.086;7.09517;5.04449;9.59586;17.3129;0.35036;0.51;0.786854;0.809914;0.000905255;0.000831263;./sim_cue_integration_18_10_2019_135521_1188807137
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1194552745;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.513482;0.506291;0.518688;0;0.102683;0.0546269;0.0847034;0.0973165;0.169222;-5.07191;2.4678;-2.77365;6.45699;-5.69456;0.659848;-0.536602;0.00140546;0.00123046;0.00267876;0;0.00379263;0.00142488;40000;0.00352573;0.00905206;4.8076;9.77872;3.77715;3.17071;4.98893;10.2997;0.456232;0.4475;0.788884;0.807461;0.000957019;0.000883615;./sim_cue_integration_18_10_2019_135521_1185540400
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1194381687;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.517811;0.490314;0.521269;0;0.13889;0.0220203;0.0800987;0.102713;0.183516;0.95264;-0.362693;-6.54575;4.95636;-1.56618;-7.15735;-0.916066;0.00198337;0.00142264;0.0036342;0;0.00404581;0.000429364;40000;0.00363828;0.00848425;17.5582;15.5822;3.22127;6.82321;8.74883;2.51049;0.0310744;0.4775;0.783227;0.811369;0.00137731;0.00123155;./sim_cue_integration_18_10_2019_135521_1184632124
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1194216528;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.521208;0.510261;0.523956;0;0.110732;0.0217319;0.0655939;0.230065;0.174148;-2.32768;-1.25569;-7.16271;5.21286;-0.992074;-8.60869;-0.694652;0.00162656;0.00129019;0.00312821;0;0.00451953;0.000413569;40000;0.0105405;0.00807406;13.5427;9.92631;3.22918;8.05395;3.16733;1.32869;0.301216;0.4775;0.781811;0.815524;0.00106915;0.000996768;./sim_cue_integration_18_10_2019_135521_1183872995
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;1192054440;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0;49990;0.517306;0.480087;0.467074;0;0.13961;0.0165012;0.0645166;0.0855933;0.197745;-0.706084;0.0139644;-6.4776;4.94439;-5.00557;-5.37385;-0.944588;0.00186733;0.00128797;0.00106459;0;0.00466821;0.000274099;40000;0.00282154;0.00731786;23.6197;11.1248;3.1593;11.2602;7.25664;4.42279;-0.061124;1;0.782187;-nan;0.00130232;-nan;./sim_cue_integration_18_10_2019_135521_1182466663
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;1193132326;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.111;49990;0.516239;0.404276;0.510741;0;0.793323;0.0499602;0.0969341;2.23877;1.52181;-2.59492;0.186242;7.2564;1.55114;1.3609;-9.11651;-2.02358;0.078755;0.0350679;0.122468;0;0.00533643;0.00151803;40000;0.0195524;0.0197382;12.8829;21.1836;2.71503;4.66925;0.374388;0.342366;-2.52561;0.52;0.876371;0.895011;0.0285598;0.0217808;./sim_cue_integration_18_10_2019_135521_1181761062
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1197487420;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.512802;0.508138;0.512422;0;0.092284;0.0789223;0.0881168;0.102011;0.137925;-5.33268;-0.104129;-0.729555;6.64287;-4.03569;-3.19101;-0.470108;0.00144409;0.0013669;0.00272335;0;0.00309386;0.00263151;40000;0.00407392;0.00769802;5.40029;9.27248;5.48769;2.89626;5.59601;14.7355;0.513836;0.525;0.789015;0.808856;0.000968081;0.000862103;./sim_cue_integration_18_10_2019_135521_1177997005
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1194514691;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.510036;0.506706;0.512839;0;0.101149;0.0665405;0.0865599;0.102092;0.132764;0.616502;-0.468075;0.114207;7.26397;-4.81486;2.32729;-0.513652;0.00140148;0.00136596;0.00265033;0;0.00395292;0.00215517;40000;0.00502327;0.00618284;19.8185;9.16599;2.68463;2.25881;4.36066;10.4679;0.470518;0.4925;0.791434;0.80638;0.000897594;0.000858391;./sim_cue_integration_18_10_2019_135521_1175921320
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1197587350;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.521712;0.514944;0.5195;0;0.243092;0.0290812;0.0721069;0.820505;0.0599858;3.26365;-2.56242;-4.16565;2.79209;-0.60915;-9.13016;-1.40465;0.00519439;0.00520571;0.0104957;0;0.00470094;0.000630888;40000;0.0128192;0.00196978;12.2249;10.4778;13.4936;18.3264;0.426231;0.3872;-0.896553;0.485;0.794903;0.823942;0.00310182;0.00281624;./sim_cue_integration_18_10_2019_135521_1177310425
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1196372705;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.512923;0.504174;0.512375;0;0.0956341;0.0489851;0.0905142;0.0997413;0.0888769;4.94098;-4.98264;-1.1537;4.24688;-4.99406;4.37978;-0.534473;0.00123323;0.00108016;0.00236632;0;0.00290743;0.00144578;40000;0.00346647;0.00322051;6.63603;10.7578;4.09758;7.92141;7.37398;10.6911;0.446479;0.5225;0.787543;0.809945;0.000841454;0.000761593;./sim_cue_integration_18_10_2019_135521_1176327972
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1195294342;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.518017;0.498675;0.5197;0;0.100502;0.0260026;0.0701973;0.0828067;0.157196;0.505057;-1.92578;-6.99266;3.63194;-5.55518;-2.76101;-0.736757;0.00139019;0.000995181;0.00245472;0;0.00362234;0.000562823;40000;0.0030382;0.00556398;14.2255;13.1636;3.6542;8.7947;12.4508;22.2498;0.27377;0.4225;0.783517;0.811341;0.000938411;0.000844962;./sim_cue_integration_18_10_2019_135521_1175033361
